trans_date_trans_time,category,amt,gender,city_pop,dob,is_fraud,trans_year,age,age_group,Region,is_weekend,day_period,trans_month,job_sector
2019-04-29 03:29:41,8,885.96,0,18799,2000,1,0,19,1,4,0,3,0,8
2020-04-24 14:54:35,0,374.3,0,1022298,1967,1,1,53,2,1,1,0,0,8
2019-01-05 22:33:55,11,1006.4,1,145,1939,1,0,80,3,0,0,3,4,8
2019-07-14 03:43:33,2,17.93,0,1252,1937,1,0,82,3,0,1,3,5,8
2019-03-26 01:43:16,4,315.96,1,389246,1938,1,0,81,3,3,0,3,7,8
2020-05-23 01:14:43,4,342.42,0,331,1950,1,1,70,3,1,0,3,8,1
2020-04-17 23:42:07,11,804.03,1,258,1961,1,1,59,2,3,1,3,0,1
2020-03-19 22:55:43,11,891.82,1,8097,1964,1,1,56,2,2,0,3,7,4
2019-01-15 01:43:34,2,19.36,0,205,1960,1,0,59,2,1,0,3,4,8
2019-01-14 03:08:13,9,8.54,0,3285,1988,1,0,31,1,2,0,3,4,8
2019-04-24 22:24:03,7,4.79,1,663,1969,1,0,50,2,4,0,3,0,8
2019-01-27 22:35:25,8,1043.38,1,126,1992,1,0,27,1,0,1,3,4,7
2020-05-28 23:23:03,11,903.67,1,5341,1994,1,1,26,1,1,0,3,8,4
2019-09-13 22:29:31,8,776.94,1,60,1942,1,0,77,3,0,1,3,11,8
2020-05-17 00:47:15,9,7.86,0,3688,1987,1,1,33,1,2,1,3,8,8
2019-04-18 23:42:35,11,897.82,1,46944,1942,1,0,77,3,4,0,3,0,1
2020-05-17 00:17:43,4,356.34,0,3688,1987,1,1,33,1,2,1,3,8,8
2019-01-09 15:04:56,8,749.94,1,21635,2001,1,0,18,0,1,0,0,4,8
2019-04-15 03:05:13,2,9.07,1,47119,1965,1,0,54,2,4,0,3,0,8
2019-04-17 23:27:38,11,774.11,1,2142,1976,1,0,43,2,4,0,3,0,9
2019-10-21 22:55:26,0,571.74,1,1506,1960,1,0,59,2,2,0,3,10,9
2019-06-29 23:19:35,7,19.47,0,1352,1992,1,0,27,1,4,0,3,6,8
2019-12-31 23:06:04,11,1130.56,1,168,1978,1,0,41,2,2,0,3,2,8
2020-03-19 22:09:48,1,116.98,0,7420,1957,1,1,63,3,4,0,3,7,3
2019-08-05 01:36:43,12,969.32,0,27971,1984,1,0,35,1,3,0,3,1,3
2020-02-28 01:09:48,4,334.1,0,533,1990,1,1,30,1,1,1,3,3,8
2019-06-29 22:31:49,12,955.89,1,2208,1961,1,0,58,2,1,0,3,6,3
2019-06-27 03:26:33,4,288.95,1,198,1978,1,0,41,2,2,0,3,6,4
2020-03-13 22:00:53,4,297.64,1,1302,1976,1,1,44,2,0,1,3,7,8
2019-03-16 23:36:35,9,50.57,1,1656,1969,1,0,50,2,1,0,3,7,8
2019-11-02 16:44:00,4,362.92,1,864,1942,1,0,77,3,1,0,1,9,3
2019-08-29 08:43:55,2,8.15,1,4367,1962,1,0,57,2,4,0,2,1,8
2020-01-23 22:15:01,11,966.08,1,6063,1960,1,1,60,2,1,0,3,4,4
2020-05-19 09:25:17,2,11.02,1,92337,1967,1,1,53,2,3,0,2,8,8
2020-01-16 01:26:34,4,302.18,1,6025,1995,1,1,25,1,2,0,3,4,6
2020-03-19 22:13:24,8,788.73,0,7420,1957,1,1,63,3,4,0,3,7,3
2020-05-03 03:26:36,4,296.85,1,47249,1980,1,1,40,2,2,1,3,8,1
2019-02-13 14:24:53,8,881.13,1,272,2001,1,0,18,0,1,0,0,3,8
2019-03-05 23:07:02,4,292.07,0,927396,1960,1,0,59,2,1,0,3,7,8
2019-08-08 02:50:45,2,19.38,0,427,1951,1,0,68,3,2,0,3,1,4
2019-08-31 01:34:10,2,6.7,1,122111,1987,1,0,32,1,3,0,3,1,7
2019-01-15 22:50:32,8,851.71,0,73,1935,1,0,84,3,1,0,3,4,8
2019-03-11 01:47:00,3,18.24,0,1271,1958,1,0,61,3,2,0,3,7,8
2019-01-31 23:50:56,8,1024.58,0,75903,1957,1,0,62,3,1,0,3,4,8
2020-02-02 03:42:59,4,320.52,0,71485,1974,1,1,46,2,2,1,3,3,7
2019-06-22 02:47:21,4,340.22,0,1617,1990,1,0,29,1,1,0,3,6,8
2020-05-21 22:12:33,8,846.2,0,233717,1966,1,1,54,2,0,0,3,8,8
2020-05-03 23:53:33,10,18.24,1,4677,1955,1,1,65,3,0,1,3,8,8
2019-03-08 09:31:27,4,286.7,0,27829,1954,1,0,65,3,4,1,2,7,8
2020-05-17 23:24:16,10,26.06,0,3688,1987,1,1,33,1,2,1,3,8,8
2020-05-29 23:19:10,9,50.57,0,70,1956,1,1,64,3,4,1,3,8,8
2019-12-24 23:04:15,8,799.71,0,4984,1952,1,0,67,3,1,0,3,2,8
2019-10-17 02:09:19,2,11.28,0,11751,1964,1,0,55,2,4,0,3,10,9
2020-05-12 23:32:00,11,968.9,1,365,1991,1,1,29,1,1,0,3,8,6
2019-12-26 03:34:50,4,355.27,1,450,1946,1,0,73,3,5,0,3,2,8
2019-06-16 12:07:19,4,238.78,1,68211,1941,1,0,78,3,4,1,2,6,8
2020-02-27 02:26:41,4,294.73,1,1762,1962,1,1,58,2,2,0,3,3,8
2019-12-30 23:14:48,8,841.19,0,2435,1967,1,0,52,2,4,0,3,2,8
2019-01-08 22:28:43,11,1003.72,1,11253,1957,1,0,62,3,4,0,3,4,3
2019-05-27 00:09:27,2,10.09,1,564,1996,1,0,23,1,4,0,3,8,2
2019-08-26 01:59:28,11,1022.82,0,5895,1975,1,0,44,2,2,0,3,1,8
2019-05-26 23:23:10,11,900.02,1,76383,1985,1,0,34,1,2,1,3,8,1
2020-04-01 23:35:35,1,133.62,1,757530,1966,1,1,54,2,0,0,3,0,1
2020-04-29 23:58:29,4,297.4,0,190178,1930,1,1,90,3,4,0,3,0,3
2020-04-28 00:53:43,4,320.24,0,190178,1930,1,1,90,3,4,0,3,0,3
2020-03-04 23:21:48,8,796.55,1,381459,1974,1,1,46,2,0,0,3,7,8
2019-02-15 22:35:41,5,21.37,1,3776,1976,1,0,43,2,4,1,3,3,8
2020-02-10 22:14:04,12,733.98,0,217,1928,1,1,92,3,0,0,3,3,9
2019-05-04 22:20:58,11,966.42,0,1038,1964,1,0,55,2,1,0,3,8,8
2019-09-01 22:23:47,13,9.71,1,4290,1989,1,0,30,1,5,1,3,11,8
2019-01-22 23:18:08,7,16.1,0,50835,1986,1,0,33,1,4,0,3,4,2
2019-10-09 03:57:34,3,10.16,1,237282,1949,1,0,70,3,4,0,3,10,8
2019-12-23 21:42:20,11,1122.93,0,2328,1942,1,0,77,3,1,0,3,2,4
2020-02-27 00:13:36,2,9.18,0,533,1990,1,1,30,1,1,0,3,3,8
2019-06-27 02:07:49,4,300.41,1,198,1978,1,0,41,2,2,0,3,6,4
2019-11-08 21:56:35,8,796.78,1,680,1966,1,0,53,2,1,1,3,9,8
2019-10-14 22:42:31,12,906.52,1,5451,1961,1,0,58,2,4,0,3,10,8
2019-10-19 23:23:34,11,1105.82,1,7268,1988,1,0,31,1,3,0,3,10,8
2019-06-20 22:15:15,12,872.27,0,51,1960,1,0,59,2,1,0,3,6,4
2019-02-22 00:17:02,0,479.42,0,116155,1983,1,0,36,2,4,1,3,3,2
2019-01-04 00:58:03,3,14.37,1,145,1939,1,0,80,3,0,1,3,4,8
2019-10-06 23:17:26,11,1087.81,0,369,1941,1,0,78,3,3,1,3,10,4
2019-06-20 07:08:10,4,313.94,0,51,1960,1,0,59,2,1,0,2,6,4
2020-03-21 02:09:09,4,282.87,1,229,1983,1,1,37,2,1,0,3,7,8
2020-02-01 23:46:15,11,946.12,0,13717,1949,1,1,71,3,4,0,3,3,8
2019-04-23 03:20:54,4,315.03,1,663,1969,1,0,50,2,4,0,3,0,8
2019-09-29 17:29:15,8,790.29,0,4993,1948,1,0,71,3,4,1,1,11,3
2019-01-15 23:12:27,11,1140.41,0,73,1935,1,0,84,3,1,0,3,4,8
2019-12-04 22:45:46,0,553.79,0,630,1959,1,0,60,2,4,0,3,2,8
2019-05-02 22:58:47,11,1125.96,0,190,1970,1,0,49,2,2,0,3,8,8
2020-04-07 23:10:14,7,18.89,0,2906700,1983,1,1,37,2,4,0,3,0,8
2019-06-22 14:04:40,11,995.17,0,1143,1962,1,0,57,2,4,0,0,6,3
2019-05-16 16:09:09,8,869.74,0,5778,1952,1,0,67,3,4,0,1,8,8
2019-11-11 22:39:02,12,895.87,1,640470,1966,1,0,53,2,4,0,3,9,7
2019-08-04 03:15:39,4,309.9,1,4354,1994,1,0,25,1,2,1,3,1,1
2019-03-07 12:27:37,12,948.2,0,27829,1954,1,0,65,3,4,0,2,7,8
2020-01-20 23:51:54,6,269.17,0,7155,1977,1,1,43,2,4,0,3,4,8
2019-01-19 12:28:37,6,229.57,0,5950,1971,1,0,48,2,2,0,2,4,7
2020-05-21 22:42:37,11,935.43,1,321490,1991,1,1,29,1,4,0,3,8,3
2019-10-21 07:59:30,8,756.49,0,8830,1991,1,0,28,1,2,0,2,10,7
2019-05-23 02:33:51,4,310.24,1,163415,1975,1,0,44,2,1,0,3,8,8
2019-11-20 22:51:20,11,1005.66,1,23045,1964,1,0,55,2,2,0,3,9,8
2019-07-22 01:21:46,2,18.32,0,91,1962,1,0,57,2,1,0,3,5,4
2019-09-28 03:26:55,4,323.46,1,518429,1995,1,0,24,1,1,0,3,11,8
2019-05-14 03:22:00,4,295.36,0,4198,2001,1,0,18,0,4,0,3,8,8
2019-05-20 23:49:54,12,1145.9,1,111772,1963,1,0,56,2,0,0,3,8,8
2020-01-13 06:11:19,2,7.98,1,467,1984,1,1,36,2,4,0,2,4,8
2019-09-21 23:34:25,12,993.47,1,9165,1963,1,0,56,2,1,0,3,11,8
2019-02-26 22:48:37,11,1091.47,0,4431,1925,1,0,94,3,2,0,3,3,8
2019-12-23 05:14:19,4,316.31,1,2623,1966,1,0,53,2,4,0,3,2,8
2019-03-26 03:50:50,2,9.21,1,389246,1938,1,0,81,3,3,0,3,7,8
2020-03-14 22:32:23,4,368.47,1,565,1978,1,1,42,2,3,0,3,7,3
2020-05-06 22:32:03,11,1016.17,0,2504700,1999,1,1,21,1,2,0,3,8,9
2020-04-25 22:39:29,4,330.62,1,1514,1966,1,1,54,2,4,0,3,0,8
2019-09-29 00:56:08,4,367.28,0,4575,1991,1,0,28,1,4,1,3,11,8
2019-03-25 17:10:29,11,1162.35,1,389246,1938,1,0,81,3,3,0,1,7,8
2020-05-04 22:42:17,12,867.54,1,4677,1955,1,1,65,3,0,0,3,8,8
2019-03-06 08:25:15,12,866.88,0,172247,1979,1,0,40,2,4,0,2,7,8
2019-12-07 17:55:10,7,23.75,0,255,1971,1,0,48,2,4,0,1,2,8
2019-06-21 23:58:18,4,338.26,0,51,1960,1,0,59,2,1,1,3,6,4
2019-02-02 21:24:10,10,21.58,1,1946,1990,1,0,29,1,2,0,3,3,8
2020-03-20 23:40:48,11,1188.86,1,229,1983,1,1,37,2,1,1,3,7,8
2019-03-11 23:48:19,8,851.27,1,140,1942,1,0,77,3,1,0,3,7,8
2019-05-24 23:36:20,11,957.51,1,1196,1958,1,0,61,3,4,1,3,8,1
2019-12-29 22:22:39,12,837.97,0,1749,1973,1,0,46,2,1,1,3,2,8
2019-09-28 22:37:48,7,21.36,0,1686,1986,1,0,33,1,4,0,3,11,8
2020-02-08 22:22:21,12,973.1,0,6581,1964,1,1,56,2,4,0,3,3,4
2020-02-02 01:34:39,8,736.61,0,71485,1974,1,1,46,2,2,1,3,3,7
2019-11-11 23:20:53,11,998.8,0,1850,1963,1,0,56,2,2,0,3,9,8
2020-05-10 14:18:55,11,1043.58,1,1414,1958,1,1,62,3,4,1,0,8,8
2019-12-17 12:17:00,12,1234.22,1,111,2000,1,0,19,1,4,0,2,2,8
2019-08-31 02:29:47,2,7.41,1,4290,1989,1,0,30,1,5,0,3,1,8
2019-01-15 09:12:27,3,15.25,1,1892,1956,1,0,63,3,2,0,2,4,1
2019-05-17 22:08:07,4,303.68,0,493,1940,1,0,79,3,1,1,3,8,8
2020-03-10 08:22:51,4,356.2,0,343,1972,1,1,48,2,1,0,2,7,8
2019-11-30 02:57:54,4,318.71,0,837792,1957,1,0,62,3,0,0,3,9,8
2019-09-10 13:49:52,11,965.55,0,98816,1949,1,0,70,3,4,0,0,11,9
2019-02-11 01:32:05,4,283.62,0,166081,1998,1,0,21,1,2,0,3,3,8
2019-12-23 00:43:00,2,20.3,0,2328,1942,1,0,77,3,1,0,3,2,4
2019-11-02 23:54:07,11,1022.29,1,864,1942,1,0,77,3,1,0,3,9,3
2019-08-11 19:20:59,10,19.77,1,895,1999,1,0,20,1,0,1,1,1,8
2019-10-10 22:15:50,4,293.47,1,291,1991,1,0,28,1,1,0,3,10,7
2019-02-18 00:39:31,4,298.27,0,5577,1964,1,0,55,2,4,0,3,3,8
2019-04-05 22:18:36,11,872.79,0,1478,1965,1,0,54,2,1,1,3,0,3
2019-09-23 23:32:08,11,1214.39,1,832,1987,1,0,32,1,0,0,3,11,8
2020-05-03 23:36:55,6,235.94,0,608,1993,1,1,27,1,4,1,3,8,8
2019-09-22 23:45:59,8,668.94,1,9165,1963,1,0,56,2,1,1,3,11,8
2019-12-20 14:50:04,11,870.95,1,5548,1975,1,0,44,2,1,1,0,2,4
2019-07-27 23:04:14,10,50.64,1,2470,1968,1,0,51,2,4,0,3,5,8
2019-12-10 03:23:20,4,327.36,0,3876,1960,1,0,59,2,4,0,3,2,6
2019-03-02 23:08:08,1,130.08,0,1645,1986,1,0,33,1,3,0,3,7,4
2019-01-30 22:22:44,6,241.08,0,2368,1989,1,0,30,1,1,0,3,4,4
2019-08-12 22:14:05,8,771.81,1,823,1982,1,0,37,2,2,0,3,1,8
2019-10-08 23:17:40,9,9.94,1,15269,1993,1,0,26,1,2,0,3,10,8
2019-03-23 02:22:23,0,453.58,0,151785,1974,1,0,45,2,4,0,3,7,8
2019-05-24 01:23:49,4,331.05,1,1196,1958,1,0,61,3,4,1,3,8,1
2019-03-31 00:01:02,4,310.48,0,10295,1997,1,0,22,1,4,1,3,7,8
2019-07-27 22:35:59,11,1032.03,1,6284,1936,1,0,83,3,1,0,3,5,1
2019-02-04 22:05:08,8,644.3,1,686,1980,1,0,39,2,4,0,3,3,4
2019-12-29 15:01:22,11,957.75,1,471,1941,1,0,78,3,4,1,0,2,8
2019-07-29 22:35:50,10,22.82,0,635,1973,1,0,46,2,3,0,3,5,1
2019-11-28 00:42:36,11,989.81,0,1186,1986,1,0,33,1,4,0,3,9,9
2019-12-12 22:54:35,10,23.05,0,1760,1972,1,0,47,2,4,0,3,2,8
2019-07-08 23:47:08,8,716.27,0,3805,1950,1,0,69,3,1,0,3,5,2
2019-03-16 22:52:00,8,810.44,0,3631,1963,1,0,56,2,1,0,3,7,7
2019-10-07 23:04:26,7,20.85,0,1312922,1981,1,0,38,2,5,0,3,10,8
2020-03-12 23:39:03,12,1039.23,0,64438,1968,1,1,52,2,1,0,3,7,8
2020-05-28 23:47:02,9,6.8,1,31702,1934,1,1,86,3,4,0,3,8,6
2019-02-28 22:35:06,11,1238.3,1,7297,1990,1,0,29,1,1,0,3,3,4
2019-12-06 22:29:08,12,716.15,1,128715,1995,1,0,24,1,1,1,3,2,6
2019-03-19 23:33:06,7,18.47,0,178,1983,1,0,36,2,4,0,3,7,8
2019-08-04 01:55:18,8,761.0,0,27971,1984,1,0,35,1,3,1,3,1,3
2019-11-04 01:27:46,4,323.64,0,222,1963,1,0,56,2,4,0,3,9,8
2019-06-16 00:22:19,4,363.09,0,2379,1971,1,0,48,2,2,1,3,6,4
2019-06-03 00:51:35,4,320.65,0,321,1979,1,0,40,2,1,0,3,6,7
2019-10-10 19:26:51,11,934.76,1,237282,1949,1,0,70,3,4,0,1,10,8
2019-04-26 00:52:42,2,9.57,0,459921,1960,1,0,59,2,4,1,3,0,6
2019-09-28 22:59:10,12,906.3,0,151022,1957,1,0,62,3,2,0,3,11,7
2019-08-26 05:53:36,9,7.52,0,5895,1975,1,0,44,2,2,0,3,1,8
2020-04-07 18:50:56,7,18.67,0,2523,1988,1,1,32,1,1,0,1,0,8
2019-11-07 22:59:44,8,857.62,1,680,1966,1,0,53,2,1,0,3,9,8
2019-02-18 22:57:45,4,330.29,1,53,1992,1,0,27,1,4,0,3,3,8
2019-09-01 15:35:16,0,436.78,1,757530,1979,1,0,40,2,0,1,0,11,8
2020-04-10 23:24:31,11,1157.3,0,3066,1928,1,1,92,3,2,1,3,0,7
2019-03-22 02:03:44,0,533.89,0,1577385,1981,1,0,38,2,2,1,3,7,8
2020-03-31 23:33:18,12,1015.13,1,757530,1966,1,1,54,2,0,0,3,7,1
2019-08-03 23:05:52,1,118.19,1,2092,1962,1,0,57,2,1,0,3,1,8
2019-02-21 22:29:45,5,17.7,1,27020,1986,1,0,33,1,1,0,3,3,5
2020-06-19 23:41:02,11,1078.51,0,642,1946,1,1,74,3,4,1,3,6,4
2019-01-07 23:58:33,4,289.69,1,11253,1957,1,0,62,3,4,0,3,4,3
2020-04-14 23:43:30,6,248.93,0,509,1980,1,1,40,2,1,0,3,0,8
2019-12-22 22:46:04,13,8.73,0,2303,1987,1,0,32,1,2,1,3,2,3
2019-01-16 00:18:15,4,310.76,1,4653,1997,1,0,22,1,2,0,3,4,3
2020-03-05 22:23:57,6,277.72,0,2036,1971,1,1,49,2,1,0,3,7,8
2019-12-02 23:02:45,11,834.12,1,349,1978,1,0,41,2,1,0,3,2,8
2019-12-05 22:33:01,11,1028.2,1,95035,1987,1,0,32,1,4,0,3,2,8
2019-06-23 23:19:41,12,625.52,0,1617,1990,1,0,29,1,1,1,3,6,8
2019-02-25 03:42:41,4,285.81,0,121,1996,1,0,23,1,1,0,3,3,8
2019-09-24 23:46:09,6,253.44,0,6469,1979,1,0,40,2,1,0,3,11,5
2019-09-09 03:53:47,4,324.66,1,9141,1938,1,0,81,3,4,0,3,11,8
2019-10-31 14:41:21,11,951.66,1,38912,1961,1,0,58,2,2,0,0,10,7
2019-10-21 22:36:48,10,20.01,0,8830,1991,1,0,28,1,2,0,3,10,7
2019-12-20 23:40:36,6,197.33,0,128354,1992,1,0,27,1,1,1,3,2,1
2019-08-25 22:13:13,11,1082.62,1,1831,1953,1,0,66,3,1,1,3,1,9
2019-09-11 05:13:30,4,299.35,1,673342,1969,1,0,50,2,1,0,3,11,8
2019-05-03 22:59:30,8,820.32,0,736284,1961,1,0,58,2,4,1,3,8,8
2019-07-25 22:25:05,12,862.15,1,258,1943,1,0,76,3,4,0,3,5,8
2019-01-19 23:57:40,11,1134.36,0,136895,1939,1,0,80,3,4,0,3,4,4
2020-01-23 22:56:17,11,914.93,1,6063,1960,1,1,60,2,1,0,3,4,4
2019-03-04 22:50:43,8,626.15,0,927396,1960,1,0,59,2,1,0,3,7,8
2020-02-21 22:02:35,11,843.5,1,32891,1987,1,1,33,1,4,1,3,3,6
2019-05-29 03:20:26,3,15.95,1,1766,1962,1,0,57,2,2,0,3,8,4
2020-06-17 22:18:30,11,970.54,1,1988,1978,1,1,42,2,2,0,3,6,3
2020-05-02 03:34:07,11,800.59,0,899,1995,1,1,25,1,1,0,3,8,1
2020-03-10 03:59:49,8,690.49,0,343,1972,1,1,48,2,1,0,3,7,8
2020-04-12 01:50:17,4,279.94,1,86954,1992,1,1,28,1,1,1,3,0,7
2019-06-17 01:22:57,2,7.8,0,2379,1971,1,0,48,2,2,0,3,6,4
2019-10-14 12:20:19,9,7.92,1,3684,1976,1,0,43,2,2,0,2,10,3
2019-02-28 01:51:28,9,8.3,0,2691,1993,1,0,26,1,1,0,3,3,8
2019-12-21 23:39:07,11,1289.07,0,12478,1998,1,0,21,1,2,0,3,2,8
2020-01-07 21:26:52,12,977.55,0,156391,1968,1,1,52,2,4,0,3,4,8
2020-02-21 03:09:17,4,331.61,1,1628,1967,1,1,53,2,1,1,3,3,8
2020-01-24 22:51:51,11,992.37,1,1841,1975,1,1,45,2,4,1,3,4,8
2019-12-05 00:46:42,4,293.46,1,128715,1995,1,0,24,1,1,0,3,2,6
2020-03-11 02:07:03,3,7.41,0,1166,1983,1,1,37,2,2,0,3,7,8
2019-03-19 03:16:34,4,353.55,0,391389,1994,1,0,25,1,4,0,3,7,8
2020-03-31 22:16:39,8,648.73,1,757530,1966,1,1,54,2,0,0,3,7,1
2019-01-29 01:29:10,8,775.67,0,2749,1997,1,0,22,1,4,0,3,4,8
2019-08-07 02:15:32,2,10.57,0,5875,1992,1,0,27,1,4,0,3,1,8
2019-05-02 23:49:46,10,19.49,0,53,1972,1,0,47,2,1,0,3,8,4
2020-04-16 01:30:37,11,944.59,0,338,1988,1,1,32,1,1,0,3,0,0
2019-12-25 23:58:09,11,1065.98,1,419,1990,1,0,29,1,4,0,3,2,7
2019-09-23 07:58:59,12,949.27,0,22191,1994,1,0,25,1,4,0,2,11,8
2019-02-02 23:12:40,12,831.73,0,77,1989,1,0,30,1,1,0,3,3,8
2019-05-24 08:45:11,2,11.04,1,95,1994,1,0,25,1,1,1,2,8,4
2020-04-18 03:59:42,4,313.59,1,258,1961,1,1,59,2,3,0,3,0,1
2020-04-17 03:55:15,4,335.95,1,1966,1947,1,1,73,3,2,1,3,0,4
2019-12-01 02:10:58,4,315.84,1,1063,1928,1,0,91,3,1,1,3,2,1
2020-06-02 15:59:43,8,713.0,1,13835,1967,1,1,53,2,2,0,0,6,8
2020-03-20 23:25:55,11,902.43,0,413574,1931,1,1,89,3,4,1,3,7,0
2019-06-28 21:19:54,4,261.49,1,1536,1981,1,0,38,2,1,1,3,6,7
2019-01-31 16:17:48,9,8.94,0,75903,1957,1,0,62,3,1,0,1,4,8
2019-08-26 02:05:29,1,119.54,0,4074,1975,1,0,44,2,4,0,3,1,8
2019-09-06 23:42:56,4,277.54,0,4424,1961,1,0,58,2,4,1,3,11,8
2019-05-01 00:37:50,2,10.45,0,67082,1970,1,0,49,2,4,0,3,8,8
2020-02-11 22:53:08,11,936.08,0,217,1928,1,1,92,3,0,0,3,3,9
2019-04-26 23:34:35,12,1102.19,0,459921,1960,1,0,59,2,4,1,3,0,6
2019-12-22 02:02:53,8,757.26,0,2303,1987,1,0,32,1,2,1,3,2,3
2019-06-03 00:10:37,12,776.56,0,321,1979,1,0,40,2,1,0,3,6,7
2019-02-26 23:25:38,0,431.21,0,4431,1925,1,0,94,3,2,0,3,3,8
2019-02-12 22:12:14,12,912.51,1,110,1973,1,0,46,2,3,0,3,3,8
2019-05-25 22:02:48,8,790.1,1,1196,1958,1,0,61,3,4,0,3,8,1
2019-12-12 02:09:31,12,954.46,0,2263,1984,1,0,35,1,1,0,3,2,4
2019-12-07 17:56:29,11,975.61,0,1888,1999,1,0,20,1,2,0,1,2,2
2019-09-10 23:22:26,7,23.06,0,1019,1979,1,0,40,2,1,0,3,11,4
2019-11-02 02:18:33,4,332.61,1,864,1942,1,0,77,3,1,0,3,9,3
2019-01-21 22:20:53,10,50.66,0,344,1967,1,0,52,2,4,0,3,4,2
2020-03-15 23:47:26,6,368.65,0,759,1956,1,1,64,3,0,1,3,7,8
2019-01-07 22:33:05,11,967.92,1,11253,1957,1,0,62,3,4,0,3,4,3
2019-01-14 00:46:52,4,324.87,0,73,1935,1,0,84,3,1,0,3,4,8
2020-05-04 23:54:25,11,893.57,1,4677,1955,1,1,65,3,0,0,3,8,8
2019-07-22 22:13:32,11,901.83,0,91,1962,1,0,57,2,1,0,3,5,4
2020-04-13 22:13:20,12,738.3,1,105549,1973,1,1,47,2,0,0,3,0,8
2019-03-19 09:25:26,11,1143.13,0,178,1983,1,0,36,2,4,0,2,7,8
2019-03-05 22:50:05,5,18.58,0,172247,1979,1,0,40,2,4,0,3,7,8
2019-03-19 03:53:06,8,885.76,0,391389,1994,1,0,25,1,4,0,3,7,8
2019-01-09 22:02:48,11,937.57,0,976,1999,1,0,20,1,4,0,3,4,8
2019-04-16 19:21:20,11,1094.57,1,79008,1984,1,0,35,1,4,0,1,0,0
2019-02-11 22:36:49,11,853.8,1,110,1973,1,0,46,2,3,0,3,3,8
2019-03-24 05:21:15,4,307.86,0,1439,1999,1,0,20,1,0,1,3,7,8
2020-03-16 22:12:36,6,260.45,0,1530,1986,1,1,34,1,0,0,3,7,8
2019-06-30 15:11:09,4,325.5,0,969,1954,1,0,65,3,4,1,0,6,3
2019-10-05 07:57:36,2,9.04,0,230,1997,1,0,22,1,4,0,2,10,8
2019-05-01 01:48:05,4,326.74,1,1132,1961,1,0,58,2,1,0,3,8,8
2019-12-02 23:45:58,11,958.16,1,349,1978,1,0,41,2,1,0,3,2,8
2020-03-21 22:45:54,12,669.92,0,2054,1963,1,1,57,2,2,0,3,7,8
2019-01-11 00:31:09,8,831.16,0,1643,1976,1,0,43,2,2,1,3,4,2
2020-02-02 23:31:10,11,1011.53,0,4542,1998,1,1,22,1,2,1,3,3,6
2019-04-20 03:12:14,4,312.32,1,4680,1986,1,0,33,1,2,0,3,0,8
2020-01-15 03:13:08,9,8.96,0,237282,1979,1,1,41,2,4,0,3,4,8
2019-08-02 22:12:56,8,918.23,1,2092,1962,1,0,57,2,1,1,3,1,8
2019-11-11 20:26:40,0,589.97,0,1078,1952,1,0,67,3,4,0,1,9,1
2019-02-22 13:13:41,1,114.15,0,1089,1971,1,0,48,2,4,1,0,3,4
2019-03-20 00:08:55,0,481.96,0,391389,1994,1,0,25,1,4,0,3,7,8
2019-04-16 03:29:43,4,289.11,1,2142,1976,1,0,43,2,4,0,3,0,9
2019-10-13 23:55:25,10,51.88,1,348,1945,1,0,74,3,2,1,3,10,2
2019-12-01 01:28:48,4,333.11,1,1063,1928,1,0,91,3,1,1,3,2,1
2019-09-12 02:15:50,4,346.3,1,60,1942,1,0,77,3,0,0,3,11,8
2019-12-30 23:04:14,4,325.43,0,104,1927,1,0,92,3,2,0,3,2,2
2020-05-09 23:42:52,12,895.02,1,1414,1958,1,1,62,3,4,0,3,8,8
2019-05-19 16:06:04,11,1072.94,1,3224,1997,1,0,22,1,2,1,1,8,8
2019-08-25 23:44:23,0,517.93,1,1831,1953,1,0,66,3,1,1,3,1,9
2020-05-10 02:40:22,4,260.56,1,4172,1962,1,1,58,2,2,1,3,8,7
2020-01-18 01:22:38,2,10.59,0,241,1974,1,1,46,2,1,0,3,4,4
2019-05-25 22:02:55,11,980.15,1,341043,1989,1,0,30,1,4,0,3,8,8
2019-04-22 22:37:46,12,980.37,1,2971,1948,1,0,71,3,2,0,3,0,8
2019-01-13 23:45:34,8,790.35,0,973849,1955,1,0,64,3,0,1,3,4,8
2019-03-03 03:37:29,2,9.85,0,3862,1962,1,0,57,2,4,1,3,7,4
2019-03-22 03:14:57,2,9.21,0,136,2000,1,0,19,1,1,1,3,7,8
2020-01-25 23:14:26,11,845.71,1,137,1990,1,1,30,1,1,0,3,4,8
2020-01-03 02:27:46,4,324.39,1,207410,1984,1,1,36,2,4,1,3,4,8
2020-03-02 22:53:50,8,1004.26,1,31515,1971,1,1,49,2,1,0,3,7,8
2020-04-23 23:59:48,10,20.04,0,1022298,1967,1,1,53,2,1,0,3,0,8
2020-03-11 22:19:55,12,876.63,0,343,1972,1,1,48,2,1,0,3,7,8
2019-11-25 00:35:25,3,10.68,1,276896,1997,1,0,22,1,5,0,3,9,8
2019-08-05 00:40:44,8,817.88,0,27971,1984,1,0,35,1,3,0,3,1,3
2019-10-01 22:48:28,11,990.48,1,47211,1937,1,0,82,3,2,0,3,10,4
2020-06-19 03:14:13,3,16.39,1,1312,1955,1,1,65,3,4,1,3,6,1
2020-01-18 00:31:25,4,355.18,0,104,1989,1,1,31,1,0,0,3,4,8
2019-05-29 22:49:10,8,877.55,1,1766,1962,1,0,57,2,2,0,3,8,4
